Expected Arrival Date;Effective Arrival Date;Starting Airport;Airline;Flight number;Flight status;ExpectedDelay;Arrival Date Delta [minutes]
30.05.18 08:50;;Barcelona;VUELING;VY6207;CANCELLED;;
30.05.18 08:50;30.05.18 08:33;Berlin SXF;EASYJET;EZY1590;ARRIVED;;-17
30.05.18 08:55;30.05.18 08:48;Munich;LUFTHANSA;LH2382;ARRIVED;;-7
30.05.18 09:05;30.05.18 09:04;Paris ORY;EASYJET;EZS1398;ARRIVED;;-1
30.05.18 09:15;30.05.18 09:12;New York;SWISS;LX023;ARRIVED;;-3
30.05.18 09:20;30.05.18 09:21;London LHR;BRITISH AIRWAYS;BA724;ARRIVED;;1
30.05.18 09:25;30.05.18 09:05;Olbia;EASYJET;EZS1502;ARRIVED;;-20
30.05.18 09:25;30.05.18 09:18;Porto;EASYJET;EZY1452;ARRIVED;;-7
30.05.18 09:25;30.05.18 09:23;Brussels;EASYJET;EZS1534;ARRIVED;;-2
30.05.18 09:35;30.05.18 09:32;London LHR;SWISS;LX359;ARRIVED;;-3
30.05.18 09:45;30.05.18 09:47;Warsaw;LOT POLISH AIRLINES;LO417;ARRIVED;;2
30.05.18 09:45;30.05.18 09:50;London LTN;EASYJET;EZY2051;ARRIVED;;5
30.05.18 09:50;30.05.18 09:41;London LCY;BRITISH AIRWAYS;BA2281;ARRIVED;;-9
30.05.18 10:05;;Frankfurt;LUFTHANSA;LH1214;CANCELLED;;
30.05.18 10:05;30.05.18 10:36;Toronto;AIR CANADA;AC834;ARRIVED;;31
30.05.18 10:10;30.05.18 09:38;Figari;EASYJET;EZS1548;ARRIVED;;-32
30.05.18 10:20;30.05.18 09:58;Rome FCO;EASYJET;EZS1344;ARRIVED;;-22
30.05.18 10:20;30.05.18 10:06;Zurich;SWISS;LX2804;ARRIVED;;-14
30.05.18 10:25;30.05.18 10:29;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK613;ARRIVED;;4
30.05.18 10:35;30.05.18 10:20;Istanbul IST;TURKISH AIRLINES;TK1917;ARRIVED;;-15
30.05.18 10:35;30.05.18 10:25;Beirut;MEA MIDDLE EAST AIRLINES;ME213;ARRIVED;;-10
30.05.18 10:35;30.05.18 10:31;Brussels;BRUSSELS AIRLINES;SN2713;ARRIVED;;-4
30.05.18 10:45;30.05.18 10:50;London LGW;EASYJET;EZS8464;ARRIVED;;5
30.05.18 10:55;30.05.18 10:33;Catania;EASYJET;EZS1562;ARRIVED;;-22
30.05.18 10:55;30.05.18 10:44;Rome FCO;ALITALIA;AZ576;ARRIVED;;-11
30.05.18 10:55;30.05.18 11:06;Lisbon;EASYJET;EZY1442;ARRIVED;;11
30.05.18 11:00;30.05.18 10:56;London LHR;BRITISH AIRWAYS;BA726;ARRIVED;;-4
30.05.18 11:10;;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1927;CANCELLED;;
30.05.18 11:10;30.05.18 11:18;Paris CDG;AIR FRANCE;AF1842;ARRIVED;;8
30.05.18 11:10;30.05.18 11:40;Alicante;EASYJET;EZS1426;ARRIVED;;30
30.05.18 11:15;30.05.18 11:09;London LCY;SWISS;LX443;ARRIVED;;-6
30.05.18 11:30;30.05.18 11:26;Madrid;IBERIA;IB3480;ARRIVED;;-4
30.05.18 11:30;30.05.18 11:43;London LHR;SWISS;LX353;ARRIVED;;13
30.05.18 11:35;30.05.18 11:17;Pristina;EASYJET;EZS1484;ARRIVED;;-18
30.05.18 11:35;30.05.18 11:29;Madrid;SWISS;LX2043;ARRIVED;;-6
30.05.18 11:35;30.05.18 12:34;Paris ORY;EASYJET;EZY1396;ARRIVED;;59
30.05.18 11:40;30.05.18 11:41;Moscow SVO;AEROFLOT;SU2380;ARRIVED;;1
30.05.18 11:50;30.05.18 11:35;Faro;EASYJET;EZS1462;ARRIVED;;-15
30.05.18 11:50;30.05.18 11:49;Lisbon;EASYJET;EZS1444;ARRIVED;;-1
30.05.18 11:50;30.05.18 11:52;Lisbon;TAP PORTUGAL;TP952;ARRIVED;;2
30.05.18 12:05;30.05.18 12:17;Dublin;SWISS;LX411;ARRIVED;;12
30.05.18 12:10;30.05.18 12:12;Luxembourg;LUXAIR;LG8365;ARRIVED;;2
30.05.18 12:10;30.05.18 12:28;London LHR;BRITISH AIRWAYS;BA728;ARRIVED;;18
30.05.18 12:15;30.05.18 12:22;Paris CDG;AIR FRANCE;AF1742;ARRIVED;;7
30.05.18 12:20;30.05.18 12:20;Pristina;SWISS;LX1431;ARRIVED;;0
30.05.18 12:30;;Mykonos;EASYJET;EZS1578;CANCELLED;;
30.05.18 12:30;30.05.18 12:36;Munich;LUFTHANSA;LH2384;ARRIVED;;6
30.05.18 12:45;30.05.18 12:52;Kiev;UKRAINE INTERNATIONAL;PS485;ARRIVED;;7
30.05.18 12:55;30.05.18 12:46;Santiago C;EASYJET;EZS1338;ARRIVED;;-9
30.05.18 12:55;30.05.18 12:51;Porto;TAP PORTUGAL;TP938;ARRIVED;;-4
30.05.18 13:00;30.05.18 12:44;Marrakech;EASYJET;EZS1312;ARRIVED;;-16
30.05.18 13:10;30.05.18 13:10;Pise;EASYJET;EZS1564;ARRIVED;;0
30.05.18 13:10;30.05.18 13:12;Zurich;SWISS;LX2824;ARRIVED;;2
30.05.18 13:15;30.05.18 13:09;Dubai;EMIRATES;EK089;ARRIVED;;-6
30.05.18 13:20;30.05.18 13:27;Frankfurt;LUFTHANSA;LH1216;ARRIVED;;7
30.05.18 13:35;;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1929;CANCELLED;;
30.05.18 13:40;30.05.18 13:52;Manchester;EASYJET;EZY1949;ARRIVED;;12
30.05.18 13:45;30.05.18 13:24;Kharkov;UKRAINE INTERNATIONAL;PS3711;ARRIVED;;-21
30.05.18 13:50;;Paris CDG;AIR FRANCE;AF1642;CANCELLED;;
30.05.18 13:50;30.05.18 13:33;Split;EASYJET;EZS1318;ARRIVED;;-17
30.05.18 13:50;30.05.18 14:06;Paris CDG;AIR FRANCE;AF1442;ARRIVED;;16
30.05.18 13:55;30.05.18 14:03;Istanbul IST;TURKISH AIRLINES;TK1921;ARRIVED;;8
30.05.18 14:00;30.05.18 13:59;Zurich;SWISS;LX2806;ARRIVED;;-1
30.05.18 14:00;30.05.18 14:26;Edinburgh;EASYJET;EZY6905;ARRIVED;;26
30.05.18 14:10;30.05.18 14:13;Nantes;EASYJET;EZS1364;ARRIVED;;3
30.05.18 14:15;30.05.18 14:24;Frankfurt;LUFTHANSA;LH1218;ARRIVED;;9
30.05.18 14:20;30.05.18 14:13;Bastia;EASYJET;EZS1302;ARRIVED;;-7
30.05.18 14:25;30.05.18 14:30;Madrid;IBERIA;IB3490;ARRIVED;;5
30.05.18 14:30;30.05.18 14:44;London LHR;BRITISH AIRWAYS;BA730;ARRIVED;;14
30.05.18 14:40;30.05.18 14:09;Jeddah;SAUDIA;SV237;ARRIVED;;-31
30.05.18 14:55;30.05.18 15:03;Nice;EASYJET;EZS1380;ARRIVED;;8
30.05.18 15:15;30.05.18 15:10;Brindisi;EASYJET;EZS1546;ARRIVED;;-5
30.05.18 15:30;30.05.18 15:25;Porto;EASYJET;EZY1456;ARRIVED;;-5
30.05.18 15:55;30.05.18 15:50;Casablanca;ROYAL AIR MAROC;AT930;ARRIVED;;-5
30.05.18 15:55;30.05.18 16:10;Dublin;AER LINGUS;EI684;ARRIVED;;15
30.05.18 15:55;30.05.18 16:15;Dusseldorf;EUROWINGS;EW9746;ARRIVED;;20
30.05.18 16:05;30.05.18 16:24;Munich;LUFTHANSA;LH2386;ARRIVED;;19
30.05.18 16:15;30.05.18 16:11;London LGW;EASYJET;EZY8474;ARRIVED;;-4
30.05.18 16:15;30.05.18 16:27;Paris CDG;AIR FRANCE;AF1142;ARRIVED;;12
30.05.18 16:15;30.05.18 22:05;Amsterdam;EASYJET;EZY1360;ARRIVED;;350
30.05.18 16:20;30.05.18 16:37;London LTN;EASYJET;EZY2061;ARRIVED;;17
30.05.18 16:25;30.05.18 16:18;Barcelona;EASYJET;EZY1406;ARRIVED;;-7
30.05.18 16:30;30.05.18 16:35;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1931;ARRIVED;;5
30.05.18 16:30;30.05.18 16:40;Brussels;BRUSSELS AIRLINES;SN2719;ARRIVED;;10
30.05.18 16:35;30.05.18 17:00;Athens;AEGEAN AIRLINES;A3856;ARRIVED;;25
30.05.18 16:45;;London LHR;BRITISH AIRWAYS;BA732;CANCELLED;;
30.05.18 16:45;30.05.18 16:33;Ajaccio;EASYJET;EZS1306;ARRIVED;;-12
30.05.18 16:50;30.05.18 16:46;Luxembourg;LUXAIR;LG8363;ARRIVED;;-4
30.05.18 16:50;30.05.18 17:15;Vienna;AUSTRIAN;OS581;ARRIVED;;25
30.05.18 17:00;30.05.18 17:02;Ibiza;EASYJET;EZS1520;ARRIVED;;2
30.05.18 17:00;30.05.18 17:12;London LHR;SWISS;LX355;ARRIVED;;12
30.05.18 17:05;30.05.18 17:01;Toulouse;EASYJET;EZY1474;ARRIVED;;-4
30.05.18 17:05;30.05.18 17:13;Palma Mallorca;EASYJET;EZY1516;ARRIVED;;8
30.05.18 17:10;30.05.18 19:49;Rome FCO;ALITALIA;AZ578;ARRIVED;;159
30.05.18 17:15;30.05.18 17:07;Istanbul SAW;TURKISH AIRLINES;TK3341;ARRIVED;;-8
30.05.18 17:15;30.05.18 17:20;Frankfurt;LUFTHANSA;LH1222;ARRIVED;;5
30.05.18 17:15;30.05.18 17:21;Budapest;EASYJET;EZS1334;ARRIVED;;6
30.05.18 17:15;30.05.18 17:41;Paris CDG;AIR FRANCE;AF1342;ARRIVED;;26
30.05.18 17:30;30.05.18 17:33;Istanbul IST;TURKISH AIRLINES;TK1919;ARRIVED;;3
30.05.18 17:30;30.05.18 18:54;Lisbon;TAP PORTUGAL;TP948;ARRIVED;;84
30.05.18 17:45;30.05.18 17:33;Munich;EASYJET;EZS1314;ARRIVED;;-12
30.05.18 17:45;30.05.18 18:48;Vienna;EASYJET;EZS1486;ARRIVED;;63
30.05.18 17:45;30.05.18 18:55;Barcelona;VUELING;VY6201;ARRIVED;;70
30.05.18 17:45;30.05.18 19:13;Zurich;SWISS;LX2808;ARRIVED;;88
30.05.18 17:50;30.05.18 17:47;Madrid;IBERIA;IB3486;ARRIVED;;-3
30.05.18 18:00;30.05.18 17:58;Hamburg;EASYJET;EZS1458;ARRIVED;;-2
30.05.18 18:00;30.05.18 18:19;London LHR;BRITISH AIRWAYS;BA734;ARRIVED;;19
30.05.18 18:00;30.05.18 19:38;Frankfurt;LUFTHANSA;LH1224;ARRIVED;;98
30.05.18 18:10;30.05.18 18:28;Brussels;BRUSSELS AIRLINES;SN2721;ARRIVED;;18
30.05.18 18:10;30.05.18 18:33;Helsinki;FINNAIR;AY1533;ARRIVED;;23
30.05.18 18:15;30.05.18 18:10;Malaga;EASYJET;EZS1434;ARRIVED;;-5
30.05.18 18:15;30.05.18 18:24;Moscow DME;SWISS;LX1337;ARRIVED;;9
30.05.18 18:15;30.05.18 18:59;Stockholm;EASYJET;EZS1574;ARRIVED;;44
30.05.18 18:25;30.05.18 19:51;Athens;SWISS;LX1823;ARRIVED;;86
30.05.18 18:35;30.05.18 18:41;Barcelona;EASYJET;EZS1408;ARRIVED;;6
30.05.18 18:35;30.05.18 18:56;Zurich;SWISS;LX2810;ARRIVED;;21
30.05.18 18:40;30.05.18 19:21;Lisbon;SWISS;LX2093;ARRIVED;;41
30.05.18 18:40;30.05.18 20:51;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1933;ARRIVED;;131
30.05.18 18:45;30.05.18 20:01;Frankfurt;LUFTHANSA;LH1226;ARRIVED;;76
30.05.18 18:50;30.05.18 19:10;Amsterdam;EASYJET;EZS1356;ARRIVED;;20
30.05.18 18:55;30.05.18 19:30;Warsaw;LOT POLISH AIRLINES;LO415;ARRIVED;;35
30.05.18 19:05;30.05.18 19:31;Paris ORY;EASYJET;EZS1394;ARRIVED;;26
30.05.18 19:20;30.05.18 19:25;Djerba;TUNISAIR;TU700;ARRIVED;;5
30.05.18 19:20;30.05.18 20:24;Vienna;AUSTRIAN;OS575;ARRIVED;;64
30.05.18 19:35;30.05.18 19:58;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK617;ARRIVED;;23
30.05.18 19:35;30.05.18 20:04;London LGW;EASYJET;EZS8478;ARRIVED;;29
30.05.18 19:35;30.05.18 20:06;Munich;LUFTHANSA;LH2388;ARRIVED;;31
30.05.18 19:40;30.05.18 20:15;Paris CDG;AIR FRANCE;AF1042;ARRIVED;;35
30.05.18 19:40;30.05.18 21:06;Dusseldorf;EUROWINGS;EW9748;ARRIVED;;86
30.05.18 19:50;30.05.18 19:46;Dubai;EMIRATES;EK083;ARRIVED;;-4
30.05.18 19:55;30.05.18 20:17;London LHR;SWISS;LX349;ARRIVED;;22
30.05.18 20:15;30.05.18 21:33;London LCY;BRITISH AIRWAYS;BA2287;ARRIVED;;78
30.05.18 20:15;30.05.18 21:59;Bordeaux;EASYJET;EZY1372;ARRIVED;;104
30.05.18 20:20;30.05.18 20:39;Berlin SXF;EASYJET;EZY1596;ARRIVED;;19
30.05.18 20:25;30.05.18 20:43;London LHR;BRITISH AIRWAYS;BA736;ARRIVED;;18
30.05.18 20:35;30.05.18 20:36;Lisbon;EASYJET;EZY1448;ARRIVED;;1
30.05.18 20:40;30.05.18 20:46;Porto;EASYJET;EZY1460;ARRIVED;;6
30.05.18 20:40;30.05.18 21:15;Moscow SVO;AEROFLOT;SU2382;ARRIVED;;35
30.05.18 20:45;30.05.18 20:54;Venice;EASYJET;EZY3325;ARRIVED;;9
30.05.18 20:45;30.05.18 21:48;Bristol;EASYJET;EZY6157;ARRIVED;;63
30.05.18 20:50;30.05.18 20:59;Luxembourg;LUXAIR;LG8367;ARRIVED;;9
30.05.18 20:55;30.05.18 22:06;Birmingham;EASYJET;EZY1492;ARRIVED;;71
30.05.18 21:00;30.05.18 20:59;Cagliari;EASYJET;EZS1508;ARRIVED;;-1
30.05.18 21:05;30.05.18 21:19;London LGW;EASYJET;EZY8480;ARRIVED;;14
30.05.18 21:05;30.05.18 21:28;Manchester;EASYJET;EZY1953;ARRIVED;;23
30.05.18 21:35;30.05.18 22:44;Nice;SWISS;LX529;ARRIVED;;69
30.05.18 21:35;30.05.18 22:49;Zurich;SWISS;LX2816;ARRIVED;;74
30.05.18 21:45;30.05.18 22:08;London LCY;SWISS;LX447;ARRIVED;;23
30.05.18 21:50;30.05.18 21:56;Vienna;AUSTRIAN;OS577;ARRIVED;;6
30.05.18 21:55;30.05.18 22:19;Paris CDG;AIR FRANCE;AF1242;ARRIVED;;24
30.05.18 21:55;30.05.18 22:21;Brussels;BRUSSELS AIRLINES;SN2725;ARRIVED;;26
30.05.18 22:00;30.05.18 22:15;London LHR;SWISS;LX357;ARRIVED;;15
30.05.18 22:05;30.05.18 21:55;Madrid;IBERIA;IB3482;ARRIVED;;-10
30.05.18 22:05;30.05.18 22:09;Frankfurt;LUFTHANSA;LH1228;ARRIVED;;4
30.05.18 22:10;30.05.18 22:41;Paris ORY;EASYJET;EZS1392;ARRIVED;;31
30.05.18 22:15;30.05.18 22:02;Nantes;EASYJET;EZS1366;ARRIVED;;-13
30.05.18 22:15;30.05.18 22:32;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1937;ARRIVED;;17
30.05.18 22:25;30.05.18 22:38;London LHR;BRITISH AIRWAYS;BA738;ARRIVED;;13
30.05.18 22:30;30.05.18 22:27;Barcelona;EASYJET;EZS1410;ARRIVED;;-3
30.05.18 22:30;30.05.18 22:59;Porto;EASYJET;EZS1464;ARRIVED;;29
30.05.18 22:30;30.05.18 23:31;Rome FCO;EASYJET;EZS1346;ARRIVED;;61
30.05.18 22:35;30.05.18 22:33;Madrid;EASYJET;EZS1418;ARRIVED;;-2
30.05.18 22:40;30.05.18 22:46;Reykjavik;EASYJET;EZS1522;ARRIVED;;6
30.05.18 22:40;30.05.18 22:53;Heraklion;EASYJET;EZS1560;ARRIVED;;13
30.05.18 22:40;30.05.18 23:54;Brussels;EASYJET;EZS1538;ARRIVED;;74
30.05.18 22:45;30.05.18 23:16;Nice;EASYJET;EZS1388;ARRIVED;;31
30.05.18 22:50;30.05.18 23:02;London LGW;EASYJET;EZS8482;ARRIVED;;12
30.05.18 22:55;31.05.18 00:13;Prague;SWISS;LX1473;ARRIVED;;78
30.05.18 22:55;30.05.18 22:56;Copenhagen;EASYJET;EZS1470;ARRIVED;;1
30.05.18 22:55;30.05.18 23:07;Madrid;SWISS;LX2049;ARRIVED;;12
30.05.18 22:55;30.05.18 23:57;Belgrade;EASYJET;EZS1438;ARRIVED;;62
30.05.18 23:00;30.05.18 23:02;Rome FCO;ALITALIA;AZ568;ARRIVED;;2
30.05.18 23:00;30.05.18 23:10;Munich;LUFTHANSA;LH2390;ARRIVED;;10
30.05.18 23:25;30.05.18 23:42;Zurich;SWISS;LX2818;ARRIVED;;17
30.05.18 23:45;30.05.18 23:56;Lisbon;TAP PORTUGAL;TP946;ARRIVED;;11
31.05.18 07:15;31.05.18 06:24;Beijing;AIR CHINA;CA861;ARRIVED;;-51
31.05.18 07:35;31.05.18 07:39;Brussels;BRUSSELS AIRLINES;SN2711;ARRIVED;;4
31.05.18 07:40;31.05.18 07:52;Washington;UNITED AIRLINES;UA974;ARRIVED;;12
31.05.18 07:45;31.05.18 07:40;Luxembourg;LUXAIR;LG8361;ARRIVED;;-5
31.05.18 07:45;31.05.18 08:17;Newark;UNITED AIRLINES;UA956;ARRIVED;;32
31.05.18 07:50;31.05.18 07:48;Palma Mallorca;EASYJET;EZY1514;ARRIVED;;-2
31.05.18 08:00;31.05.18 07:44;Nice;EASYJET;EZY1378;ARRIVED;;-16
31.05.18 08:15;31.05.18 07:58;Barcelona;EASYJET;EZY1404;ARRIVED;;-17
31.05.18 08:20;31.05.18 08:22;Paris CDG;AIR FRANCE;AF1542;ARRIVED;;2
31.05.18 08:20;31.05.18 08:29;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1925;ARRIVED;;9
31.05.18 08:25;31.05.18 08:26;Zurich;SWISS;LX2802;ARRIVED;;1
31.05.18 08:30;31.05.18 08:34;Frankfurt;LUFTHANSA;LH1212;ARRIVED;;4
31.05.18 08:40;;Dusseldorf;EUROWINGS;EW9742;CANCELLED;;
31.05.18 08:45;31.05.18 09:10;Vienna;AUSTRIAN;OS571;ARRIVED;;25
31.05.18 08:50;31.05.18 08:52;Berlin SXF;EASYJET;EZY1590;ARRIVED;;2
31.05.18 08:50;31.05.18 09:58;Barcelona;VUELING;VY6207;ARRIVED;;68
31.05.18 08:55;31.05.18 08:55;Munich;LUFTHANSA;LH2382;ARRIVED;;0
31.05.18 09:05;31.05.18 08:59;Paris ORY;EASYJET;EZS1398;ARRIVED;;-6
31.05.18 09:10;31.05.18 09:49;London LGW;EASYJET;EZY8462;ARRIVED;;39
31.05.18 09:15;31.05.18 09:24;New York;SWISS;LX023;ARRIVED;;9
31.05.18 09:20;31.05.18 09:13;London LHR;BRITISH AIRWAYS;BA724;ARRIVED;;-7
31.05.18 09:25;31.05.18 09:18;Brussels;EASYJET;EZS1534;ARRIVED;;-7
31.05.18 09:35;;London LHR;SWISS;LX359;CANCELLED;;
31.05.18 09:40;31.05.18 09:34;Paris CDG;AIR FRANCE;AF1642;ARRIVED;;-6
31.05.18 09:45;31.05.18 09:42;Tel Aviv;EL AL;LY345;ARRIVED;;-3
31.05.18 09:45;31.05.18 09:55;Warsaw;LOT POLISH AIRLINES;LO417;ARRIVED;;10
31.05.18 09:50;31.05.18 09:46;London LCY;BRITISH AIRWAYS;BA2281;ARRIVED;;-4
31.05.18 09:55;31.05.18 09:59;Porto;EASYJET;EZY1452;ARRIVED;;4
31.05.18 10:05;31.05.18 09:43;Split;EASYJET;EZS1318;ARRIVED;;-22
31.05.18 10:05;31.05.18 10:04;Frankfurt;LUFTHANSA;LH1214;ARRIVED;;-1
31.05.18 10:05;31.05.18 10:23;Toronto;AIR CANADA;AC834;ARRIVED;;18
31.05.18 10:10;31.05.18 10:08;Helsinki;FINNAIR;AY1531;ARRIVED;;-2
31.05.18 10:15;31.05.18 10:09;Bristol;EASYJET;EZY6153;ARRIVED;;-6
31.05.18 10:15;31.05.18 14:56;London LTN;EASYJET;EZY2051;ARRIVED;;281
31.05.18 10:20;31.05.18 10:01;Rome FCO;EASYJET;EZS1344;ARRIVED;;-19
31.05.18 10:20;31.05.18 10:14;Zurich;SWISS;LX2804;ARRIVED;;-6
31.05.18 10:25;31.05.18 10:52;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK613;ARRIVED;;27
31.05.18 10:30;31.05.18 10:35;Athens;AEGEAN AIRLINES;A3854;ARRIVED;;5
31.05.18 10:30;31.05.18 10:37;Amsterdam;EASYJET;EZS1352;ARRIVED;;7
31.05.18 10:35;31.05.18 10:29;Istanbul IST;TURKISH AIRLINES;TK1917;ARRIVED;;-6
31.05.18 10:35;31.05.18 10:39;Brussels;BRUSSELS AIRLINES;SN2713;ARRIVED;;4
31.05.18 10:45;31.05.18 12:12;London LGW;EASYJET;EZS8464;ARRIVED;;87
31.05.18 10:55;31.05.18 10:47;Rome FCO;ALITALIA;AZ576;ARRIVED;;-8
31.05.18 10:55;31.05.18 10:50;Lisbon;EASYJET;EZY1442;ARRIVED;;-5
31.05.18 10:55;31.05.18 10:55;Catania;EASYJET;EZS1562;ARRIVED;;0
31.05.18 11:00;31.05.18 10:58;London LHR;BRITISH AIRWAYS;BA726;ARRIVED;;-2
31.05.18 11:10;31.05.18 10:59;Alicante;EASYJET;EZS1426;ARRIVED;;-11
31.05.18 11:10;31.05.18 11:04;Paris CDG;AIR FRANCE;AF1842;ARRIVED;;-6
31.05.18 11:10;31.05.18 11:07;Porto;EASYJET;EZS1454;ARRIVED;;-3
31.05.18 11:10;31.05.18 12:06;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1927;ARRIVED;;56
31.05.18 11:15;;London LCY;SWISS;LX443;CANCELLED;;
31.05.18 11:30;31.05.18 11:15;Madrid;IBERIA;IB3480;ARRIVED;;-15
31.05.18 11:30;31.05.18 11:25;Malaga;EASYJET;EZS1432;ARRIVED;;-5
31.05.18 11:30;31.05.18 12:16;London LHR;SWISS;LX353;ARRIVED;;46
31.05.18 11:35;31.05.18 11:18;Pristina;EASYJET;EZS1484;ARRIVED;;-17
31.05.18 11:35;31.05.18 11:53;Paris ORY;EASYJET;EZY1396;ARRIVED;;18
31.05.18 11:40;31.05.18 11:32;Prague;SWISS;LX1473;ARRIVED;;-8
31.05.18 11:40;31.05.18 11:38;Moscow SVO;AEROFLOT;SU2380;ARRIVED;;-2
31.05.18 11:40;31.05.18 11:40;Madrid;SWISS;LX2043;ARRIVED;;0
31.05.18 11:50;31.05.18 11:49;Stockholm;SAS SCANDINAVIAN AIRLINES;SK2615;ARRIVED;;-1
31.05.18 11:50;31.05.18 12:04;Lisbon;TAP PORTUGAL;TP952;ARRIVED;;14
31.05.18 12:10;31.05.18 11:51;Las Palmas;VUELING;VY6574;ARRIVED;;-19
31.05.18 12:10;31.05.18 12:13;London LHR;BRITISH AIRWAYS;BA728;ARRIVED;;3
31.05.18 12:15;31.05.18 12:02;Naples;EASYJET;EZY1554;ARRIVED;;-13
31.05.18 12:15;31.05.18 12:18;Paris CDG;AIR FRANCE;AF1742;ARRIVED;;3
31.05.18 12:45;31.05.18 13:09;Kiev;UKRAINE INTERNATIONAL;PS485;ARRIVED;;24
31.05.18 12:55;31.05.18 13:06;Porto;TAP PORTUGAL;TP938;ARRIVED;;11
31.05.18 13:00;31.05.18 12:49;Santorini;EASYJET;EZS1480;ARRIVED;;-11
31.05.18 13:00;31.05.18 12:57;Marrakech;EASYJET;EZS1312;ARRIVED;;-3
31.05.18 13:00;31.05.18 13:22;Reykjavik;ICELANDAIR;FI564;ARRIVED;;22
31.05.18 13:10;31.05.18 13:27;Zurich;SWISS;LX2824;ARRIVED;;17
31.05.18 13:15;31.05.18 13:17;Dubai;EMIRATES;EK089;ARRIVED;;2
31.05.18 13:20;31.05.18 13:22;Frankfurt;LUFTHANSA;LH1216;ARRIVED;;2
31.05.18 13:30;31.05.18 13:14;Doha;QATAR AIRWAYS;QR099;ARRIVED;;-16
31.05.18 13:35;31.05.18 15:36;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1929;ARRIVED;;121
31.05.18 13:40;31.05.18 13:42;Manchester;EASYJET;EZY1949;ARRIVED;;2
31.05.18 13:50;31.05.18 14:02;Paris CDG;AIR FRANCE;AF1442;ARRIVED;;12
31.05.18 14:00;31.05.18 14:34;Zurich;SWISS;LX2806;ARRIVED;;34
31.05.18 14:00;31.05.18 15:10;Edinburgh;EASYJET;EZY6905;ARRIVED;;70
31.05.18 14:05;31.05.18 13:39;Istanbul SAW;PEGASUS;PC953;ARRIVED;;-26
31.05.18 14:10;31.05.18 14:11;Nantes;EASYJET;EZS1364;ARRIVED;;1
31.05.18 14:15;31.05.18 14:32;Frankfurt;LUFTHANSA;LH1218;ARRIVED;;17
31.05.18 14:20;;London LHR;BRITISH AIRWAYS;BA730;CANCELLED;;
31.05.18 14:20;31.05.18 14:17;Barcelona;EASYJET;EZS1412;ARRIVED;;-3
31.05.18 14:20;31.05.18 14:20;Oslo;NORWEGIAN;DY1602;ARRIVED;;0
31.05.18 14:25;31.05.18 14:07;Madrid;IBERIA;IB3490;ARRIVED;;-18
31.05.18 14:40;31.05.18 14:13;Riyadh;SAUDIA;SV239;ARRIVED;;-27
31.05.18 14:40;31.05.18 17:07;Olbia;EASYJET;EZS1502;ARRIVED;;147
31.05.18 14:45;31.05.18 14:24;Algiers;AIR ALGERIE;AH2046;ARRIVED;;-21
31.05.18 14:55;31.05.18 14:52;Nice;EASYJET;EZS1380;ARRIVED;;-3
31.05.18 15:15;31.05.18 15:14;Faro;EASYJET;EZS1462;ARRIVED;;-1
31.05.18 15:15;31.05.18 15:18;Brindisi;EASYJET;EZS1546;ARRIVED;;3
31.05.18 15:25;31.05.18 15:23;Rome FCO;VUELING;VY6944;ARRIVED;;-2
31.05.18 15:30;31.05.18 15:47;Palerme;EASYJET;EZS1576;ARRIVED;;17
31.05.18 15:35;31.05.18 15:27;Florence;SWISS;LX1691;ARRIVED;;-8
31.05.18 15:35;31.05.18 15:30;Porto;EASYJET;EZY1456;ARRIVED;;-5
31.05.18 15:55;31.05.18 17:01;Dublin;AER LINGUS;EI684;ARRIVED;;66
31.05.18 15:55;31.05.18 18:09;Dusseldorf;EUROWINGS;EW9746;ARRIVED;;134
31.05.18 16:05;31.05.18 16:00;Munich;LUFTHANSA;LH2386;ARRIVED;;-5
31.05.18 16:10;31.05.18 16:51;Liverpool;EASYJET;EZY7283;ARRIVED;;41
31.05.18 16:15;31.05.18 17:02;Paris CDG;AIR FRANCE;AF1142;ARRIVED;;47
31.05.18 16:15;31.05.18 17:10;London LGW;EASYJET;EZY8474;ARRIVED;;55
31.05.18 16:20;31.05.18 16:05;Casablanca;ROYAL AIR MAROC;AT930;ARRIVED;;-15
31.05.18 16:25;31.05.18 16:39;Barcelona;EASYJET;EZY1406;ARRIVED;;14
31.05.18 16:30;31.05.18 17:01;Brussels;BRUSSELS AIRLINES;SN2719;ARRIVED;;31
31.05.18 16:30;31.05.18 17:14;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1931;ARRIVED;;44
31.05.18 16:40;31.05.18 16:19;Tel Aviv;EASYJET;EZS1526;ARRIVED;;-21
31.05.18 16:40;31.05.18 17:09;Amsterdam;EASYJET;EZY1360;ARRIVED;;29
31.05.18 16:50;31.05.18 16:54;Vienna;AUSTRIAN;OS581;ARRIVED;;4
