Expected Arrival Date;Effective Arrival Date;Starting Airport;Airline;Flight number;Flight status;ExpectedDelay;Arrival Date Delta [minutes]
31.05.18 19:55;31.05.18 21:08;London LHR;SWISS;LX349;ARRIVED;;73
31.05.18 20:15;31.05.18 21:23;London LCY;BRITISH AIRWAYS;BA2287;ARRIVED;;68
31.05.18 20:20;31.05.18 21:10;Berlin SXF;EASYJET;EZY1596;ARRIVED;;50
31.05.18 20:20;31.05.18 21:18;Bordeaux;EASYJET;EZY1372;ARRIVED;;58
31.05.18 20:35;31.05.18 20:56;Lisbon;EASYJET;EZY1448;ARRIVED;;21
31.05.18 20:35;31.05.18 21:21;Copenhagen;EASYJET;EZS1470;ARRIVED;;46
31.05.18 20:40;31.05.18 20:38;Moscow SVO;AEROFLOT;SU2382;ARRIVED;;-2
31.05.18 20:45;31.05.18 21:55;Venice;EASYJET;EZY3325;ARRIVED;;70
31.05.18 20:45;31.05.18 22:20;Bristol;EASYJET;EZY6157;ARRIVED;;95
31.05.18 20:50;31.05.18 20:43;Luxembourg;LUXAIR;LG8367;ARRIVED;;-7
31.05.18 20:55;31.05.18 21:51;London LTN;EASYJET;EZY2061;ARRIVED;;56
31.05.18 21:05;;London LGW;EASYJET;EZY8480;CANCELLED;;
31.05.18 21:05;31.05.18 21:56;Manchester;EASYJET;EZY1953;ARRIVED;;51
31.05.18 21:20;31.05.18 21:58;Toulouse;EASYJET;EZS1476;ARRIVED;;38
31.05.18 21:35;31.05.18 22:27;Zurich;SWISS;LX2816;ARRIVED;;52
31.05.18 21:35;31.05.18 22:39;Nice;SWISS;LX529;ARRIVED;;64
31.05.18 21:45;31.05.18 23:18;London LCY;SWISS;LX447;ARRIVED;;93
31.05.18 21:50;31.05.18 22:32;Vienna;AUSTRIAN;OS577;ARRIVED;;42
31.05.18 21:55;31.05.18 22:32;Brussels;BRUSSELS AIRLINES;SN2725;ARRIVED;;37
31.05.18 21:55;31.05.18 23:54;Paris CDG;AIR FRANCE;AF1242;ARRIVED;;119
31.05.18 22:00;01.06.18 00:01;London LHR;SWISS;LX357;ARRIVED;;121
31.05.18 22:05;31.05.18 22:02;Madrid;IBERIA;IB3482;ARRIVED;;-3
31.05.18 22:05;31.05.18 22:15;Frankfurt;LUFTHANSA;LH1228;ARRIVED;;10
31.05.18 22:10;;Paris ORY;EASYJET;EZS1392;CANCELLED;;
31.05.18 22:15;31.05.18 23:35;Nantes;EASYJET;EZS1366;ARRIVED;;80
31.05.18 22:15;31.05.18 23:40;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1937;ARRIVED;;85
31.05.18 22:20;31.05.18 22:35;Santiago C;EASYJET;EZS1338;ARRIVED;;15
31.05.18 22:25;31.05.18 23:04;London LHR;BRITISH AIRWAYS;BA738;ARRIVED;;39
31.05.18 22:30;;Rome FCO;EASYJET;EZS1346;CANCELLED;;
31.05.18 22:30;31.05.18 22:57;Porto;EASYJET;EZS1464;ARRIVED;;27
31.05.18 22:30;31.05.18 23:22;Barcelona;EASYJET;EZS1410;ARRIVED;;52
31.05.18 22:30;31.05.18 23:49;Palma Mallorca;SWISS;LX2161;ARRIVED;;79
31.05.18 22:35;31.05.18 23:15;Madrid;EASYJET;EZS1418;ARRIVED;;40
31.05.18 22:40;31.05.18 23:57;Brussels;EASYJET;EZS1538;ARRIVED;;77
31.05.18 22:45;31.05.18 22:52;Bordeaux;EASYJET;EZS1376;ARRIVED;;7
31.05.18 22:45;31.05.18 23:14;Nice;EASYJET;EZS1388;ARRIVED;;29
31.05.18 22:45;31.05.18 23:59;Barcelona;SWISS;LX1947;ARRIVED;;74
31.05.18 22:50;;London LGW;EASYJET;EZS8482;CANCELLED;;
31.05.18 22:55;01.06.18 00:26;Ibiza;EASYJET;EZS1520;ARRIVED;;91
31.05.18 22:55;31.05.18 23:42;Madrid;SWISS;LX2049;ARRIVED;;47
31.05.18 23:00;31.05.18 23:07;Rome FCO;ALITALIA;AZ568;ARRIVED;;7
31.05.18 23:25;01.06.18 00:23;Zurich;SWISS;LX2818;ARRIVED;;58
31.05.18 23:45;31.05.18 23:46;Lisbon;TAP PORTUGAL;TP946;ARRIVED;;1
01.06.18 07:15;01.06.18 06:50;Doha;QATAR AIRWAYS;QR101;ARRIVED;;-25
01.06.18 07:35;01.06.18 07:27;Brussels;BRUSSELS AIRLINES;SN2711;ARRIVED;;-8
01.06.18 07:40;01.06.18 11:18;Washington;UNITED AIRLINES;UA974;ARRIVED;;218
01.06.18 07:45;01.06.18 07:07;Abu Dhabi;ETIHAD AIRWAYS;EY051;ARRIVED;;-38
01.06.18 07:45;01.06.18 07:37;Luxembourg;LUXAIR;LG8361;ARRIVED;;-8
01.06.18 07:45;01.06.18 08:07;Newark;UNITED AIRLINES;UA956;ARRIVED;;22
01.06.18 07:50;01.06.18 18:58;Palma Mallorca;EASYJET;EZY1514;ARRIVED;;668
01.06.18 08:15;01.06.18 08:03;Barcelona;EASYJET;EZY1404;ARRIVED;;-12
01.06.18 08:20;01.06.18 08:10;Paris CDG;AIR FRANCE;AF1542;ARRIVED;;-10
01.06.18 08:20;01.06.18 08:43;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1925;ARRIVED;;23
01.06.18 08:25;01.06.18 08:11;Zurich;SWISS;LX2802;ARRIVED;;-14
01.06.18 08:30;01.06.18 08:35;Frankfurt;LUFTHANSA;LH1212;ARRIVED;;5
01.06.18 08:45;01.06.18 08:30;Vienna;AUSTRIAN;OS571;ARRIVED;;-15
01.06.18 08:50;01.06.18 08:36;Berlin SXF;EASYJET;EZY1590;ARRIVED;;-14
01.06.18 08:50;01.06.18 08:39;Barcelona;VUELING;VY6207;ARRIVED;;-11
01.06.18 08:55;01.06.18 08:41;Munich;LUFTHANSA;LH2382;ARRIVED;;-14
01.06.18 08:55;01.06.18 09:22;Amsterdam;EASYJET;EZY1354;ARRIVED;;27
01.06.18 09:05;01.06.18 08:58;Paris ORY;EASYJET;EZS1398;ARRIVED;;-7
01.06.18 09:10;01.06.18 09:09;London LGW;EASYJET;EZY8462;ARRIVED;;-1
01.06.18 09:15;01.06.18 08:54;Nice;EASYJET;EZS1384;ARRIVED;;-21
01.06.18 09:15;01.06.18 09:37;New York;SWISS;LX023;ARRIVED;;22
01.06.18 09:20;01.06.18 09:19;London LHR;BRITISH AIRWAYS;BA724;ARRIVED;;-1
01.06.18 09:25;01.06.18 09:18;Brussels;EASYJET;EZS1534;ARRIVED;;-7
01.06.18 09:35;01.06.18 09:28;London LHR;SWISS;LX359;ARRIVED;;-7
01.06.18 09:40;01.06.18 09:46;Paris CDG;AIR FRANCE;AF1642;ARRIVED;;6
01.06.18 09:45;;Warsaw;LOT POLISH AIRLINES;LO417;CANCELLED;;
01.06.18 09:50;;London LCY;BRITISH AIRWAYS;BA2281;CANCELLED;;
01.06.18 09:55;01.06.18 09:39;Split;EASYJET;EZS1318;ARRIVED;;-16
01.06.18 10:00;01.06.18 09:50;Bastia;EASYJET;EZS1302;ARRIVED;;-10
01.06.18 10:05;;Frankfurt;LUFTHANSA;LH1214;CANCELLED;;
01.06.18 10:05;01.06.18 10:06;Bristol;EASYJET;EZY6153;ARRIVED;;1
01.06.18 10:05;01.06.18 10:11;Toronto;AIR CANADA;AC834;ARRIVED;;6
01.06.18 10:10;01.06.18 09:48;Minsk;BELAVIA;B2871;ARRIVED;;-22
01.06.18 10:15;01.06.18 10:27;London LTN;EASYJET;EZY2051;ARRIVED;;12
01.06.18 10:15;01.06.18 11:39;Edinburgh;EASYJET;EZY6905;ARRIVED;;84
01.06.18 10:20;01.06.18 10:18;Zurich;SWISS;LX2804;ARRIVED;;-2
01.06.18 10:20;01.06.18 10:23;Rome FCO;EASYJET;EZS1344;ARRIVED;;3
01.06.18 10:25;01.06.18 10:14;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK613;ARRIVED;;-11
01.06.18 10:35;01.06.18 10:20;Beirut;MEA MIDDLE EAST AIRLINES;ME213;ARRIVED;;-15
01.06.18 10:35;01.06.18 10:38;Istanbul IST;TURKISH AIRLINES;TK1917;ARRIVED;;3
01.06.18 10:35;01.06.18 11:04;Brussels;BRUSSELS AIRLINES;SN2713;ARRIVED;;29
01.06.18 10:40;01.06.18 10:41;Prague;SWISS;LX1473;ARRIVED;;1
01.06.18 10:45;01.06.18 10:57;London LGW;EASYJET;EZS8464;ARRIVED;;12
01.06.18 10:55;01.06.18 10:46;Rome FCO;ALITALIA;AZ576;ARRIVED;;-9
01.06.18 10:55;01.06.18 10:51;Lisbon;EASYJET;EZY1442;ARRIVED;;-4
01.06.18 10:55;01.06.18 10:56;Catania;EASYJET;EZS1562;ARRIVED;;1
01.06.18 11:00;01.06.18 10:49;Brindisi;EASYJET;EZS1546;ARRIVED;;-11
01.06.18 11:00;01.06.18 11:10;London LHR;BRITISH AIRWAYS;BA726;ARRIVED;;10
01.06.18 11:10;;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1927;CANCELLED;;
01.06.18 11:10;01.06.18 11:02;Porto;EASYJET;EZS1454;ARRIVED;;-8
01.06.18 11:10;01.06.18 11:14;Paris CDG;AIR FRANCE;AF1842;ARRIVED;;4
01.06.18 11:15;01.06.18 11:11;London LCY;SWISS;LX443;ARRIVED;;-4
01.06.18 11:25;01.06.18 11:31;Valencia;SWISS;LX2131;ARRIVED;;6
01.06.18 11:30;01.06.18 11:21;Malaga;EASYJET;EZS1432;ARRIVED;;-9
01.06.18 11:30;01.06.18 11:26;Madrid;IBERIA;IB3480;ARRIVED;;-4
01.06.18 11:30;01.06.18 11:40;London LHR;SWISS;LX353;ARRIVED;;10
01.06.18 11:35;01.06.18 11:28;Paris ORY;EASYJET;EZY1396;ARRIVED;;-7
01.06.18 11:40;01.06.18 11:38;Moscow SVO;AEROFLOT;SU2380;ARRIVED;;-2
01.06.18 11:45;01.06.18 11:34;Madrid;EASYJET;EZS1416;ARRIVED;;-11
01.06.18 11:50;01.06.18 11:43;Oslo;SAS SCANDINAVIAN AIRLINES;SK4631;ARRIVED;;-7
01.06.18 11:50;01.06.18 11:46;Faro;EASYJET;EZS1462;ARRIVED;;-4
01.06.18 11:50;01.06.18 11:56;Lisbon;TAP PORTUGAL;TP952;ARRIVED;;6
01.06.18 12:05;01.06.18 12:21;Dublin;SWISS;LX411;ARRIVED;;16
01.06.18 12:05;01.06.18 12:42;Nice;EASYJET;EZY1390;ARRIVED;;37
01.06.18 12:10;;London LHR;BRITISH AIRWAYS;BA728;CANCELLED;;
01.06.18 12:10;;Luxembourg;LUXAIR;LG8365;CANCELLED;;
01.06.18 12:15;01.06.18 12:09;Naples;EASYJET;EZY1554;ARRIVED;;-6
01.06.18 12:15;01.06.18 12:18;Paris CDG;AIR FRANCE;AF1742;ARRIVED;;3
01.06.18 12:45;01.06.18 12:31;Kiev;UKRAINE INTERNATIONAL;PS485;ARRIVED;;-14
01.06.18 12:55;01.06.18 12:57;Porto;TAP PORTUGAL;TP938;ARRIVED;;2
01.06.18 13:10;01.06.18 13:07;Zurich;SWISS;LX2824;ARRIVED;;-3
01.06.18 13:15;01.06.18 13:05;Dubai;EMIRATES;EK089;ARRIVED;;-10
01.06.18 13:20;01.06.18 13:21;Cagliari;EASYJET;EZS1508;ARRIVED;;1
01.06.18 13:20;01.06.18 13:33;Frankfurt;LUFTHANSA;LH1216;ARRIVED;;13
01.06.18 13:35;01.06.18 13:56;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1929;ARRIVED;;21
01.06.18 13:45;01.06.18 13:50;Bordeaux;EASYJET;EZS1372;ARRIVED;;5
01.06.18 13:50;01.06.18 13:46;Paris CDG;AIR FRANCE;AF1442;ARRIVED;;-4
01.06.18 13:50;01.06.18 16:21;Manchester;EASYJET;EZY1949;ARRIVED;;151
01.06.18 13:55;01.06.18 13:48;Istanbul IST;TURKISH AIRLINES;TK1921;ARRIVED;;-7
01.06.18 14:00;01.06.18 14:00;Zurich;SWISS;LX2806;ARRIVED;;0
01.06.18 14:00;01.06.18 14:04;Bucharest;WIZZ AIR;W63087;ARRIVED;;4
01.06.18 14:00;01.06.18 14:31;Cairo;EGYPTAIR;MS771;ARRIVED;;31
01.06.18 14:10;01.06.18 13:37;Kuwait;KUWAIT AIRWAYS;KU161;ARRIVED;;-33
01.06.18 14:10;01.06.18 14:07;Madrid;IBERIA;IB3490;ARRIVED;;-3
01.06.18 14:15;01.06.18 13:59;Amman;ROYAL JORDANIAN;RJ155;ARRIVED;;-16
01.06.18 14:15;01.06.18 14:18;Frankfurt;LUFTHANSA;LH1218;ARRIVED;;3
01.06.18 14:20;01.06.18 14:15;London LHR;BRITISH AIRWAYS;BA730;ARRIVED;;-5
01.06.18 14:20;01.06.18 14:23;Barcelona;EASYJET;EZS1412;ARRIVED;;3
01.06.18 14:20;01.06.18 14:38;Copenhagen;EASYJET;EZS1466;ARRIVED;;18
01.06.18 14:30;01.06.18 15:04;London LGW;EASYJET;EZS8466;ARRIVED;;34
01.06.18 14:40;01.06.18 14:15;Jeddah;SAUDIA;SV237;ARRIVED;;-25
01.06.18 14:45;01.06.18 14:36;Algiers;AIR ALGERIE;AH2046;ARRIVED;;-9
01.06.18 14:45;01.06.18 14:40;Alicante;EASYJET;EZS1426;ARRIVED;;-5
01.06.18 14:50;01.06.18 14:45;Chisinau;AIR MOLDOVA;9U451;ARRIVED;;-5
01.06.18 14:50;01.06.18 15:06;Nantes;EASYJET;EZS1364;ARRIVED;;16
01.06.18 15:00;01.06.18 16:05;Pise;EASYJET;EZS1564;ARRIVED;;65
01.06.18 15:05;01.06.18 15:09;Marrakech;SWISS;LX2201;ARRIVED;;4
01.06.18 15:20;01.06.18 15:18;Toulouse;EASYJET;EZY1474;ARRIVED;;-2
01.06.18 15:25;01.06.18 15:15;Rome FCO;VUELING;VY6944;ARRIVED;;-10
01.06.18 15:30;01.06.18 15:23;Porto;EASYJET;EZY1456;ARRIVED;;-7
01.06.18 15:35;01.06.18 15:26;Athens;AEGEAN AIRLINES;A3856;ARRIVED;;-9
01.06.18 15:35;01.06.18 15:46;Sofia;WIZZ AIR;W64319;ARRIVED;;11
01.06.18 15:45;01.06.18 16:28;Belgrade;EASYJET;EZS1438;ARRIVED;;43
01.06.18 15:55;;Dusseldorf;EUROWINGS;EW9746;CANCELLED;;
01.06.18 15:55;01.06.18 16:09;Dublin;AER LINGUS;EI684;ARRIVED;;14
01.06.18 16:05;01.06.18 15:55;Munich;LUFTHANSA;LH2386;ARRIVED;;-10
01.06.18 16:10;01.06.18 16:02;Liverpool;EASYJET;EZY7283;ARRIVED;;-8
01.06.18 16:15;01.06.18 16:16;Paris CDG;AIR FRANCE;AF1142;ARRIVED;;1
01.06.18 16:15;01.06.18 16:26;London LGW;EASYJET;EZY8474;ARRIVED;;11
01.06.18 16:20;01.06.18 16:34;London LTN;EASYJET;EZY2061;ARRIVED;;14
01.06.18 16:25;01.06.18 16:24;Barcelona;EASYJET;EZY1406;ARRIVED;;-1
01.06.18 16:30;01.06.18 16:32;Brussels;BRUSSELS AIRLINES;SN2719;ARRIVED;;2
01.06.18 16:30;01.06.18 16:59;Madrid;MHS AVIATION;MHV666;ARRIVED;;29
01.06.18 16:30;01.06.18 17:36;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1931;ARRIVED;;66
01.06.18 16:40;01.06.18 16:40;Tel Aviv;EASYJET;EZS1526;ARRIVED;;0
01.06.18 16:45;01.06.18 17:15;London LHR;BRITISH AIRWAYS;BA732;ARRIVED;;30
01.06.18 16:50;01.06.18 16:44;Vienna;AUSTRIAN;OS581;ARRIVED;;-6
01.06.18 16:50;01.06.18 16:49;Luxembourg;LUXAIR;LG8363;ARRIVED;;-1
01.06.18 16:55;01.06.18 16:54;London LCY;SWISS;LX435;ARRIVED;;-1
01.06.18 16:55;01.06.18 17:24;Lisbon;EASYJET;EZY1448;ARRIVED;;29
01.06.18 16:55;01.06.18 18:00;Lisbon;SWISS;LX2093;ARRIVED;;65
01.06.18 17:00;01.06.18 18:10;London LHR;SWISS;LX355;ARRIVED;;70
01.06.18 17:05;01.06.18 19:17;Palma Mallorca;EASYJET;EZY1516;ARRIVED;;132
01.06.18 17:10;01.06.18 17:07;Rome FCO;ALITALIA;AZ578;ARRIVED;;-3
01.06.18 17:10;01.06.18 18:18;Zurich;SWISS;LX2808;ARRIVED;;68
01.06.18 17:15;01.06.18 17:33;Santiago C;EASYJET;EZS1338;ARRIVED;;18
01.06.18 17:15;01.06.18 17:34;Paris CDG;AIR FRANCE;AF1342;ARRIVED;;19
01.06.18 17:15;01.06.18 17:56;Frankfurt;LUFTHANSA;LH1222;ARRIVED;;41
01.06.18 17:20;01.06.18 17:21;Tunis;TUNISAIR;TU700;ARRIVED;;1
01.06.18 17:30;01.06.18 17:40;Istanbul IST;TURKISH AIRLINES;TK1919;ARRIVED;;10
01.06.18 17:30;01.06.18 18:03;Lisbon;TAP PORTUGAL;TP948;ARRIVED;;33
01.06.18 17:40;01.06.18 18:09;Porto;SWISS;LX2079;ARRIVED;;29
01.06.18 17:45;01.06.18 17:26;Munich;EASYJET;EZS1314;ARRIVED;;-19
01.06.18 17:45;01.06.18 18:41;Barcelona;VUELING;VY6201;ARRIVED;;56
01.06.18 17:50;01.06.18 17:58;Madrid;IBERIA;IB3486;ARRIVED;;8
01.06.18 17:55;01.06.18 18:04;Newcastle;EASYJET;EZY6467;ARRIVED;;9
01.06.18 18:00;01.06.18 18:06;London LHR;BRITISH AIRWAYS;BA734;ARRIVED;;6
01.06.18 18:00;01.06.18 18:52;Hamburg;EASYJET;EZS1458;ARRIVED;;52
01.06.18 18:00;01.06.18 19:56;Frankfurt;LUFTHANSA;LH1224;ARRIVED;;116
01.06.18 18:10;01.06.18 18:48;Helsinki;FINNAIR;AY1533;ARRIVED;;38
01.06.18 18:10;01.06.18 18:51;Brussels;BRUSSELS AIRLINES;SN2721;ARRIVED;;41
01.06.18 18:15;01.06.18 18:26;Malaga;EASYJET;EZS1434;ARRIVED;;11
01.06.18 18:15;01.06.18 18:56;Moscow DME;SWISS;LX1337;ARRIVED;;41
01.06.18 18:15;01.06.18 19:02;Stockholm;EASYJET;EZS1574;ARRIVED;;47
01.06.18 18:15;01.06.18 19:37;Budapest;EASYJET;EZS1334;ARRIVED;;82
01.06.18 18:25;01.06.18 18:28;Athens;SWISS;LX1823;ARRIVED;;3
01.06.18 18:35;01.06.18 18:49;Heraklion;AEGEAN AIRLINES;A3444;ARRIVED;;14
01.06.18 18:35;01.06.18 19:12;Brussels;EASYJET;EZS1536;ARRIVED;;37
01.06.18 18:35;01.06.18 19:41;Zurich;SWISS;LX2810;ARRIVED;;66
01.06.18 18:40;01.06.18 18:40;Nantes;EASYJET;EZS1366;ARRIVED;;0
01.06.18 18:40;01.06.18 19:34;Barcelona;EASYJET;EZS1408;ARRIVED;;54
01.06.18 18:40;01.06.18 20:09;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1933;ARRIVED;;89
01.06.18 18:50;01.06.18 19:29;Frankfurt;LUFTHANSA;LH1226;ARRIVED;;39
01.06.18 18:50;01.06.18 19:43;Amsterdam;EASYJET;EZS1356;ARRIVED;;53
01.06.18 18:55;01.06.18 19:51;Warsaw;LOT POLISH AIRLINES;LO415;ARRIVED;;56
01.06.18 19:05;01.06.18 19:22;Bordeaux;EASYJET;EZS1374;ARRIVED;;17
01.06.18 19:05;01.06.18 19:57;Paris ORY;EASYJET;EZS1394;ARRIVED;;52
01.06.18 19:20;01.06.18 19:21;Porto;TAP PORTUGAL;TP942;ARRIVED;;1
01.06.18 19:20;01.06.18 19:41;Vienna;AUSTRIAN;OS575;ARRIVED;;21
01.06.18 19:35;01.06.18 19:51;Munich;LUFTHANSA;LH2388;ARRIVED;;16
01.06.18 19:35;01.06.18 20:23;Copenhagen;SAS SCANDINAVIAN AIRLINES;SK617;ARRIVED;;48
01.06.18 19:35;01.06.18 20:28;London LGW;EASYJET;EZS8478;ARRIVED;;53
01.06.18 19:40;01.06.18 20:05;Paris CDG;AIR FRANCE;AF1042;ARRIVED;;25
01.06.18 19:40;01.06.18 21:28;Dusseldorf;EUROWINGS;EW9748;ARRIVED;;108
01.06.18 19:50;01.06.18 19:50;Dubai;EMIRATES;EK083;ARRIVED;;0
01.06.18 19:55;01.06.18 20:16;London LHR;SWISS;LX349;ARRIVED;;21
01.06.18 20:15;;Amsterdam;EASYJET;EZY1358;CANCELLED;;
01.06.18 20:15;01.06.18 21:04;London LCY;BRITISH AIRWAYS;BA2287;ARRIVED;;49
01.06.18 20:20;;Berlin SXF;EASYJET;EZY1596;CANCELLED;;
01.06.18 20:25;01.06.18 20:44;London LHR;BRITISH AIRWAYS;BA736;ARRIVED;;19
01.06.18 20:35;;Brussels;BRUSSELS AIRLINES;SN2723;CANCELLED;;
01.06.18 20:35;01.06.18 21:00;Lille;EASYJET;EZY1472;ARRIVED;;25
01.06.18 20:40;01.06.18 20:26;Moscow SVO;AEROFLOT;SU2382;ARRIVED;;-14
01.06.18 20:40;01.06.18 21:12;Porto;EASYJET;EZY1460;ARRIVED;;32
01.06.18 20:45;01.06.18 21:25;Venice;EASYJET;EZY3325;ARRIVED;;40
01.06.18 20:45;01.06.18 22:29;Bristol;EASYJET;EZY6157;ARRIVED;;104
01.06.18 20:50;01.06.18 20:48;Luxembourg;LUXAIR;LG8367;ARRIVED;;-2
01.06.18 20:55;01.06.18 21:04;Birmingham;EASYJET;EZY1492;ARRIVED;;9
01.06.18 21:00;01.06.18 21:49;London LGW;EASYJET;EZY8480;ARRIVED;;49
01.06.18 21:05;;Edinburgh;EASYJET;EZY6907;CANCELLED;;
01.06.18 21:05;01.06.18 21:28;Manchester;EASYJET;EZY1953;ARRIVED;;23
01.06.18 21:25;01.06.18 22:04;Nice;EASYJET;EZS1386;ARRIVED;;39
01.06.18 21:35;01.06.18 21:25;Istanbul IST;TURKISH AIRLINES;TK1329;ARRIVED;;-10
01.06.18 21:35;01.06.18 22:21;Zurich;SWISS;LX2816;ARRIVED;;46
01.06.18 21:45;01.06.18 22:55;London LCY;SWISS;LX447;ARRIVED;;70
01.06.18 21:50;01.06.18 21:53;Vienna;AUSTRIAN;OS577;ARRIVED;;3
01.06.18 21:55;01.06.18 21:58;Paris CDG;AIR FRANCE;AF1242;ARRIVED;;3
01.06.18 21:55;01.06.18 23:03;Brussels;BRUSSELS AIRLINES;SN2725;ARRIVED;;68
01.06.18 22:00;01.06.18 22:10;Nice;SWISS;LX529;ARRIVED;;10
01.06.18 22:00;01.06.18 23:08;London LHR;SWISS;LX357;ARRIVED;;68
01.06.18 22:05;01.06.18 22:05;Madrid;IBERIA;IB3482;ARRIVED;;0
01.06.18 22:05;01.06.18 22:17;Frankfurt;LUFTHANSA;LH1228;ARRIVED;;12
01.06.18 22:10;01.06.18 23:14;Paris ORY;EASYJET;EZS1392;ARRIVED;;64
01.06.18 22:15;01.06.18 23:01;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1937;ARRIVED;;46
01.06.18 22:30;02.06.18 00:07;Barcelona;EASYJET;EZS1410;ARRIVED;;97
01.06.18 22:30;01.06.18 22:29;Olbia;EASYJET;EZS1504;ARRIVED;;-1
01.06.18 22:30;01.06.18 23:05;Porto;EASYJET;EZS1464;ARRIVED;;35
01.06.18 22:30;01.06.18 23:48;Rome FCO;EASYJET;EZS1346;ARRIVED;;78
01.06.18 22:35;01.06.18 23:13;Madrid;EASYJET;EZS1418;ARRIVED;;38
01.06.18 22:40;01.06.18 23:32;Brussels;EASYJET;EZS1538;ARRIVED;;52
01.06.18 22:45;01.06.18 22:49;London LHR;BRITISH AIRWAYS;BA738;ARRIVED;;4
01.06.18 22:45;01.06.18 23:33;Nice;EASYJET;EZS1388;ARRIVED;;48
01.06.18 22:45;01.06.18 23:41;Barcelona;SWISS;LX1947;ARRIVED;;56
01.06.18 22:50;01.06.18 23:11;Amsterdam;EASYJET;EZS1360;ARRIVED;;21
01.06.18 22:50;01.06.18 23:40;London LGW;EASYJET;EZS8482;ARRIVED;;50
01.06.18 22:55;01.06.18 23:07;Malaga;SWISS;LX2105;ARRIVED;;12
01.06.18 22:55;01.06.18 23:35;Madrid;SWISS;LX2049;ARRIVED;;40
01.06.18 23:00;02.06.18 00:37;Vienna;EASYJET;EZS1486;CANCELLED;;97
01.06.18 23:00;01.06.18 22:38;Copenhagen;EASYJET;EZS1470;ARRIVED;;-22
01.06.18 23:00;01.06.18 23:03;Rome FCO;ALITALIA;AZ568;ARRIVED;;3
01.06.18 23:00;01.06.18 23:50;Bordeaux;EASYJET;EZS1376;ARRIVED;;50
01.06.18 23:25;01.06.18 23:28;Zurich;SWISS;LX2818;ARRIVED;;3
01.06.18 23:45;01.06.18 23:40;Lisbon;TAP PORTUGAL;TP946;ARRIVED;;-5
02.06.18 07:15;02.06.18 08:46;Beijing;AIR CHINA;CA861;ARRIVED;;91
02.06.18 07:35;02.06.18 07:32;Brussels;BRUSSELS AIRLINES;SN2711;ARRIVED;;-3
02.06.18 07:40;02.06.18 07:56;Washington;UNITED AIRLINES;UA974;ARRIVED;;16
02.06.18 07:45;02.06.18 07:20;Abu Dhabi;ETIHAD AIRWAYS;EY051;ARRIVED;;-25
02.06.18 07:45;02.06.18 09:28;Newark;UNITED AIRLINES;UA956;ARRIVED;;103
02.06.18 07:50;02.06.18 07:39;Palma Mallorca;EASYJET;EZY1514;ARRIVED;;-11
02.06.18 08:15;02.06.18 08:12;Amsterdam;KLM ROYAL DUTCH AIRLINES;KL1925;ARRIVED;;-3
02.06.18 08:15;02.06.18 08:16;Barcelona;EASYJET;EZY1404;ARRIVED;;1
02.06.18 08:20;02.06.18 08:10;Paris CDG;AIR FRANCE;AF1542;ARRIVED;;-10
02.06.18 08:25;02.06.18 08:26;Zurich;SWISS;LX2802;ARRIVED;;1
02.06.18 08:30;02.06.18 08:28;Frankfurt;LUFTHANSA;LH1212;ARRIVED;;-2
02.06.18 08:45;02.06.18 08:35;Vienna;AUSTRIAN;OS571;ARRIVED;;-10
02.06.18 08:50;02.06.18 08:37;Ajaccio;EASYJET;EZS1306;ARRIVED;;-13
02.06.18 08:50;02.06.18 08:42;Barcelona;VUELING;VY6207;ARRIVED;;-8
02.06.18 08:50;02.06.18 08:51;Berlin SXF;EASYJET;EZY1590;ARRIVED;;1
02.06.18 08:55;02.06.18 08:39;Amsterdam;EASYJET;EZY1354;ARRIVED;;-16
02.06.18 08:55;02.06.18 08:46;Munich;LUFTHANSA;LH2382;ARRIVED;;-9
02.06.18 09:05;02.06.18 08:50;Nice;EASYJET;EZS1378;ARRIVED;;-15
02.06.18 09:15;02.06.18 09:10;New York;SWISS;LX023;ARRIVED;;-5
02.06.18 09:20;02.06.18 14:56;Bristol;EASYJET;EZY6157;ARRIVED;;336
02.06.18 09:35;02.06.18 09:18;Nantes;EASYJET;EZS1364;ARRIVED;;-17
02.06.18 09:35;02.06.18 09:28;London LHR;SWISS;LX359;ARRIVED;;-7
02.06.18 09:40;02.06.18 10:01;Porto;EASYJET;EZY1452;ARRIVED;;21
02.06.18 09:40;02.06.18 10:07;Paris CDG;AIR FRANCE;AF1642;ARRIVED;;27
02.06.18 09:45;02.06.18 09:35;Lisbon;EASYJET;EZY1442;ARRIVED;;-10
02.06.18 09:45;02.06.18 09:41;Warsaw;LOT POLISH AIRLINES;LO417;ARRIVED;;-4
02.06.18 09:50;02.06.18 10:37;London LCY;BRITISH AIRWAYS;BA2281;ARRIVED;;47
02.06.18 10:00;02.06.18 09:55;Manchester;EASYJET;EZY1947;ARRIVED;;-5
02.06.18 10:00;02.06.18 09:58;London LTN;EASYJET;EZY2051;ARRIVED;;-2
02.06.18 10:05;02.06.18 10:15;Toronto;AIR CANADA;AC834;ARRIVED;;10
